id,Y18
5479,22.275284
5480,22.079123
5481,22.011982
5482,22.01594
5483,21.895332
5484,21.813805
5485,21.995396
5486,21.90727
5487,21.693052
5488,21.890467
5489,21.760887
5490,21.837639
5491,21.78192
5492,21.679188
5493,21.817848
5494,21.871584
5495,22.13492
5496,22.327255
5497,22.343487
5498,22.466805
5499,22.443323
5500,22.439617
5501,22.31552
5502,22.232658
5503,22.365614
5504,22.627712
5505,22.629541
5506,22.62046
5507,22.633675
5508,22.71138
5509,22.855953
5510,22.88311
5511,23.083979
5512,23.220795
5513,23.610527
5514,24.002327
5515,24.312847
5516,24.488777
5517,24.645212
5518,24.978516
5519,25.15733
5520,25.525572
5521,25.887344
5522,25.998837
5523,26.36766
5524,26.646664
5525,26.885614
5526,27.155785
5527,27.949614
5528,28.29589
5529,28.79705
5530,29.302395
5531,29.725641
5532,29.823002
5533,30.426851
5534,30.815683
5535,31.437645
5536,31.816769
5537,32.206127
5538,32.86309
5539,33.35023
5540,34.24629
5541,34.59907
5542,34.836666
5543,35.778988
5544,36.113167
5545,37.064465
5546,37.919285
5547,39.38114
5548,39.47764
5549,40.105988
5550,40.194397
5551,39.733143
5552,40.09586
5553,40.116962
5554,39.022953
5555,38.510315
5556,38.56906
5557,37.77641
5558,37.296696
5559,37.20248
5560,36.611553
5561,36.048496
5562,35.556446
5563,35.290855
5564,34.62878
5565,34.0926
5566,33.65385
5567,32.679474
5568,32.694523
5569,32.032516
5570,31.651615
5571,31.299751
5572,30.815964
5573,30.489103
5574,29.961702
5575,29.286316
5576,29.05273
5577,28.673939
5578,28.124409
5579,27.998125
5580,27.862879
5581,27.372381
5582,27.549553
5583,27.061085
5584,26.933651
5585,26.495466
5586,26.040802
5587,25.767933
5588,25.609074
5589,25.310349
5590,25.272182
5591,24.837608
5592,24.691502
5593,24.370483
5594,24.349478
5595,24.095444
5596,23.859196
5597,23.70723
5598,23.511127
5599,23.58431
5600,23.27304
5601,23.506565
5602,23.463835
5603,23.298073
5604,23.58518
5605,23.508318
5606,23.56158
5607,23.444992
5608,23.697067
5609,23.686852
5610,23.657482
5611,23.627937
5612,23.458378
5613,23.487106
5614,23.558907
5615,23.676891
5616,23.66357
5617,24.48854
5618,24.440804
5619,24.279245
5620,24.235163
5621,23.981182
5622,24.12983
5623,24.045155
5624,23.825333
5625,23.493473
5626,23.176085
5627,23.172977
5628,22.744034
5629,22.050926
5630,21.896538
5631,21.735592
5632,21.601532
5633,21.627949
5634,21.342047
5635,21.100624
5636,21.08961
5637,20.868504
5638,21.183367
5639,20.969294
5640,21.01165
5641,21.146748
5642,21.056992
5643,21.17029
5644,21.578325
5645,21.262146
5646,21.337082
5647,21.39105
5648,21.404034
5649,21.324871
5650,21.817936
5651,21.986252
5652,22.075941
5653,22.215328
5654,22.16396
5655,22.260555
5656,22.66372
5657,22.843277
5658,22.86449
5659,22.942823
5660,22.831345
5661,22.973164
5662,23.017174
5663,23.17376
5664,23.12904
5665,23.530014
5666,23.523052
5667,23.54728
5668,23.791359
5669,23.838873
5670,23.902733
5671,24.041172
5672,24.102451
5673,24.31612
5674,24.623001
5675,24.908157
5676,25.048813
5677,25.306278
5678,25.59566
5679,25.98367
5680,26.249683
5681,26.530388
5682,27.085215
5683,27.091473
5684,27.503853
5685,27.313503
5686,26.971336
5687,26.866379
5688,26.433552
5689,25.768814
5690,25.245304
5691,25.039883
5692,24.781334
5693,24.451336
5694,24.22625
5695,24.01745
5696,23.825407
5697,23.729105
5698,23.495014
5699,23.317219
5700,23.083782
5701,22.500858
5702,22.319393
5703,22.109219
5704,21.785677
5705,21.66829
5706,21.747583
5707,21.746895
5708,21.74935
5709,21.774374
5710,21.799625
5711,21.921307
5712,21.720678
5713,21.566463
5714,21.593761
5715,21.57723
5716,21.495636
5717,21.427498
5718,21.651596
5719,21.632301
5720,21.81372
5721,21.58038
5722,21.510008
5723,21.599758
5724,21.839788
5725,21.752151
5726,21.886507
5727,22.113384
5728,22.426682
5729,22.408844
5730,22.334452
5731,22.294147
5732,22.365078
5733,22.297121
5734,22.078487
5735,22.289948
5736,22.110214
5737,21.93777
5738,21.80511
5739,21.713778
5740,21.573122
5741,21.50799
5742,21.387314
5743,21.33199
5744,21.166912
5745,21.155571
5746,20.904903
5747,20.792074
5748,20.718643
5749,20.783895
5750,20.666412
5751,20.67095
5752,20.690575
5753,20.61743
5754,20.861134
5755,20.707932
5756,20.747492
5757,20.649475
5758,20.584133
5759,20.51569
5760,20.580744
5761,19.616497
5762,19.018806
5763,18.725283
5764,18.60648
5765,18.466055
5766,18.371254
5767,18.224905
5768,18.126215
5769,18.183249
5770,18.257378
5771,18.347855
5772,18.454416
5773,18.61585
5774,18.687626
5775,18.752071
5776,18.732647
5777,18.842005
5778,18.733402
5779,18.744568
5780,18.79475
5781,18.840239
5782,18.89497
5783,18.908663
5784,18.943375
5785,19.024443
5786,19.005568
5787,18.944386
5788,18.94873
5789,18.805288
5790,18.794756
5791,18.797651
5792,18.932465
5793,18.933762
5794,18.913399
5795,18.734789
5796,18.783909
5797,18.892397
5798,18.883259
5799,19.01992
5800,19.23428
5801,19.486294
5802,19.537537
5803,19.618195
5804,19.817883
5805,20.112303
5806,20.339626
5807,20.700424
5808,21.003338
5809,21.400362
5810,21.79405
5811,22.19201
5812,22.214905
5813,22.627064
5814,22.825115
5815,22.811932
5816,23.18188
5817,23.327126
5818,23.83362
5819,24.722805
5820,25.100645
5821,25.355396
5822,25.47504
5823,25.781797
5824,25.980324
5825,26.244835
5826,26.25232
5827,26.533373
5828,26.443663
5829,26.77639
5830,27.242256
5831,27.51771
5832,28.047653
5833,27.710915
5834,27.938374
5835,28.414646
5836,29.238775
5837,29.457676
5838,29.76895
5839,30.242188
5840,30.21427
5841,30.456476
5842,31.356857
5843,31.750065
5844,32.52475
5845,33.531322
5846,34.682858
5847,35.71441
5848,36.252186
5849,36.58144
5850,36.1685
5851,37.144787
5852,36.929256
5853,36.910843
5854,36.387966
5855,36.08398
5856,35.99281
5857,35.200512
5858,34.527153
5859,34.22765
5860,33.851864
5861,32.98457
5862,31.694641
5863,30.791328
5864,29.672993
5865,28.95096
5866,28.781693
5867,28.658888
5868,28.506395
5869,28.390411
5870,27.814598
5871,27.891315
5872,27.6749
5873,27.549965
5874,27.46196
5875,27.187153
5876,27.158907
5877,27.094814
5878,27.064056
5879,26.674122
5880,26.298733
5881,25.88194
5882,25.514584
5883,25.507854
5884,25.350948
5885,25.445087
5886,25.55558
5887,25.131119
5888,25.16327
5889,24.869152
5890,24.888855
5891,24.837366
5892,24.76734
5893,24.750732
5894,24.694103
5895,24.664127
5896,24.87888
5897,24.883604
5898,24.94104
5899,24.79676
5900,24.74134
5901,24.575417
5902,24.72052
5903,24.3799
5904,24.211044
5905,24.570728
5906,24.186138
5907,24.232136
5908,23.969767
5909,23.60984
5910,23.260101
5911,22.853893
5912,22.986214
5913,22.778603
5914,22.667725
5915,22.643936
5916,22.567955
5917,22.487253
5918,22.686584
5919,22.684898
5920,22.559834
5921,22.465353
5922,22.354023
5923,22.449673
5924,22.37965
5925,22.21365
5926,22.0364
5927,22.055779
5928,22.364262
5929,22.23118
5930,22.088753
5931,22.071014
5932,22.131443
5933,21.90389
5934,21.80204
5935,21.529018
5936,21.467556
5937,21.547314
5938,21.583094
5939,21.646122
5940,21.836048
5941,21.927471
5942,22.263119
5943,22.39019
5944,22.642973
5945,22.55716
5946,22.755852
5947,23.021717
5948,23.365425
5949,23.670784
5950,23.74609
5951,23.851562
5952,23.889198
5953,24.173298
5954,24.539118
5955,24.704788
5956,24.963867
5957,25.250553
5958,25.512596
5959,25.698973
5960,26.296062
5961,26.555958
5962,27.041325
5963,27.217627
5964,27.560558
5965,27.816647
5966,28.417875
5967,28.842909
5968,29.285515
5969,29.608011
5970,30.082197
5971,30.546757
5972,31.0063
5973,31.431192
5974,31.789871
5975,32.30045
5976,33.778072
5977,34.61481
5978,35.113884
5979,36.241806
5980,37.199722
5981,38.184055
5982,38.363144
5983,38.269207
5984,38.840794
5985,38.985607
5986,38.69028
5987,38.571133
5988,38.384754
5989,38.115818
5990,37.754284
5991,37.613003
5992,36.56232
5993,35.948277
5994,36.013744
5995,36.04272
5996,35.69301
5997,35.93671
5998,35.49829
5999,35.087696
6000,34.561096
6001,33.390575
6002,32.967007
6003,32.378845
6004,31.77463
6005,31.211573
6006,31.196583
6007,31.214302
6008,30.465218
6009,30.409576
6010,29.837093
6011,29.567688
6012,29.735233
6013,29.42739
6014,29.836512
6015,29.646942
6016,29.570782
6017,29.141558
6018,28.676548
6019,28.619
6020,28.09826
6021,27.620068
6022,27.090117
6023,26.648787
6024,26.067223
6025,25.456757
6026,25.494692
6027,25.053518
6028,24.954966
6029,24.821838
6030,24.670221
6031,24.674866
6032,24.315214
6033,24.551413
6034,24.201864
6035,24.11441
6036,23.580376
6037,22.91169
6038,22.507551
6039,21.82346
6040,21.069798
6041,21.167385
6042,20.575817
6043,20.185612
6044,19.440247
6045,19.070927
6046,18.682106
6047,18.337997
6048,17.92619
6049,17.653528
6050,17.498203
6051,17.439625
6052,17.320055
6053,17.289356
6054,17.008299
6055,16.88996
6056,16.665073
6057,16.475769
6058,16.456535
6059,16.609137
6060,16.480164
6061,16.373106
6062,16.259624
6063,16.214634
6064,16.324368
6065,16.233559
6066,15.947203
6067,16.055641
6068,16.111633
6069,16.253773
6070,16.15739
6071,16.125341
6072,16.06072
6073,15.96643
6074,15.893569
6075,15.854945
6076,16.123312
6077,15.921453
6078,15.936359
6079,16.001436
6080,15.805676
6081,16.03789
6082,16.147831
6083,16.06849
6084,16.174543
6085,16.09622
6086,16.472433
6087,16.72562
6088,16.967365
6089,17.402807
6090,17.51199
6091,17.844585
6092,18.416525
6093,18.876083
6094,19.584917
6095,20.658989
6096,21.464146
6097,22.200106
6098,23.232342
6099,24.132908
6100,25.007494
6101,26.241236
6102,27.192564
6103,28.5744
6104,29.666857
6105,30.050325
6106,31.057371
6107,31.677828
6108,32.13175
6109,33.08938
6110,33.225826
6111,34.371956
6112,35.49142
6113,36.836636
6114,38.273216
6115,39.31451
6116,40.348316
6117,41.181484
6118,41.165226
6119,41.22623
6120,41.003277
6121,40.64662
6122,40.445423
6123,40.97334
6124,40.83749
6125,40.26152
6126,40.299313
6127,40.492985
6128,41.103542
6129,40.74281
6130,40.500515
6131,40.28281
6132,39.340355
6133,38.71538
6134,37.141674
6135,36.849133
6136,35.972286
6137,35.73044
6138,35.02103
6139,34.903637
6140,35.374805
6141,34.592278
6142,33.774624
6143,34.25378
6144,33.680546
6145,33.9092
6146,33.45017
6147,32.76459
6148,32.82001
6149,32.795532
6150,31.641853
6151,31.694004
6152,32.429302
6153,32.062843
6154,31.54963
6155,31.216366
6156,31.0209
6157,30.879951
6158,30.53069
6159,29.993923
6160,29.741405
6161,29.171906
6162,28.51093
6163,28.070353
6164,28.096075
6165,27.60779
6166,27.001417
6167,26.46811
6168,26.319126
6169,26.215853
6170,25.934378
6171,25.846565
6172,26.022356
6173,25.532871
6174,25.391138
6175,25.327496
6176,24.943783
6177,25.222252
6178,24.59893
6179,24.3575
6180,24.23589
6181,24.181404
6182,23.73817
6183,23.411808
6184,23.315126
6185,23.419325
6186,23.39826
6187,22.788822
6188,22.483967
6189,22.638409
6190,22.194386
6191,21.8975
6192,21.706158
6193,21.634163
6194,21.071026
6195,20.492107
6196,19.808683
6197,19.631756
6198,18.979105
6199,18.829754
6200,18.43801
6201,18.357172
6202,18.464516
6203,18.723753
6204,18.177635
6205,17.957294
6206,17.560415
6207,17.549732
6208,17.530348
6209,17.249025
6210,17.008553
6211,17.025265
6212,16.963802
6213,16.97668
6214,16.978212
6215,16.809017
6216,16.94374
6217,16.825855
6218,16.72481
6219,16.720634
6220,16.702381
6221,16.732811
6222,16.759232
6223,16.679379
6224,16.466375
6225,16.308165
6226,16.501764
6227,16.349583
6228,16.319714
6229,16.281082
6230,16.566854
6231,17.045132
6232,17.266445
6233,17.430481
6234,17.859245
6235,18.248362
6236,18.691416
6237,18.800774
6238,19.271868
6239,19.79455
6240,20.173899
6241,20.66502
6242,21.04921
6243,21.648094
6244,21.959183
6245,22.613556
6246,23.106213
6247,23.77473
6248,24.679432
6249,26.301891
6250,27.4084
6251,27.626009
6252,28.121677
6253,28.574183
6254,30.077885
6255,30.873898
6256,31.818829
6257,32.351803
6258,32.8409
6259,33.790356
6260,34.52345
6261,35.753304
6262,36.80662
6263,37.730392
6264,38.138763
6265,38.637325
6266,39.312283
6267,39.419758
6268,39.650955
6269,39.751957
6270,39.51073
6271,40.1879
6272,39.522213
6273,39.603626
6274,39.966366
6275,38.425552
6276,38.3326
6277,37.95925
6278,37.37122
6279,37.213432
6280,36.721867
6281,35.711834
6282,35.531826
6283,34.914555
6284,34.56452
6285,33.991116
6286,34.388416
6287,34.353794
6288,33.17914
6289,34.019165
6290,34.768883
6291,34.599712
6292,34.09743
6293,33.52706
6294,33.6834
6295,32.831127
6296,33.12092
6297,32.86912
6298,32.465694
6299,31.889948
6300,32.328945
6301,32.09947
6302,30.96669
6303,30.825918
6304,30.270088
6305,29.839249
6306,29.354498
6307,28.673223
6308,28.62516
6309,28.084593
6310,27.826992
6311,27.499874
6312,27.120687
6313,26.783
6314,27.040585
6315,26.235294
6316,25.928858
6317,26.31717
6318,26.715368
6319,26.171879
6320,25.458649
6321,25.656437
6322,25.943647
6323,25.39098
6324,25.775345
6325,25.280296
6326,24.88816
6327,24.480812
6328,24.313232
6329,23.903988
6330,24.100784
6331,23.990852
6332,23.7067
6333,23.518614
6334,23.037687
6335,22.619864
6336,22.14009
6337,21.773174
6338,21.015217
6339,20.559383
6340,19.771076
6341,19.424139
6342,19.532988
6343,19.330338
6344,19.233437
6345,19.08863
6346,18.9883
6347,19.078224
6348,18.968498
6349,18.796207
6350,18.630484
6351,18.485245
6352,18.238588
6353,18.083591
6354,18.146706
6355,18.244217
6356,18.030594
6357,17.840155
6358,17.698912
6359,17.61803
6360,17.54818
6361,17.301182
6362,17.35713
6363,17.570919
6364,17.553276
6365,17.550621
6366,17.406734
6367,17.366642
6368,17.387348
6369,17.537334
6370,17.403042
6371,17.407152
6372,17.470297
6373,17.717047
6374,18.065918
6375,18.226286
6376,18.351627
6377,18.699062
6378,19.053215
6379,19.317526
6380,19.954117
6381,20.660618
6382,21.21852
6383,21.537704
6384,22.094995
6385,22.666023
6386,23.344244
6387,23.50762
6388,24.225842
6389,25.511728
6390,26.7919
6391,27.999073
6392,28.995731
6393,30.188866
6394,30.939636
6395,31.653915
6396,33.316174
6397,34.62778
6398,35.902966
6399,37.514652
6400,38.507008
6401,39.65277
6402,40.433414
6403,42.49457
6404,42.47919
6405,43.27075
6406,43.90922
6407,44.015377
6408,44.4835
6409,44.181953
6410,43.832767
6411,44.12071
6412,43.222607
6413,42.405746
6414,43.122246
6415,42.774517
6416,42.016506
6417,42.2164
6418,40.87541
6419,41.123592
6420,39.851578
6421,38.90259
6422,38.369297
6423,37.832314
6424,37.578365
6425,37.145325
6426,36.5342
6427,36.71332
6428,36.392086
6429,36.593384
6430,35.705357
6431,35.609596
6432,35.298553
6433,34.41478
6434,34.349445
6435,34.017223
6436,33.432568
6437,33.182186
6438,33.5254
6439,33.337566
6440,33.21729
6441,32.901897
6442,32.652477
6443,33.18133
6444,32.586414
6445,32.326145
6446,32.15948
6447,31.591022
6448,31.519045
6449,30.54891
6450,30.817589
6451,29.95171
6452,29.256891
6453,28.56097
6454,28.01248
6455,27.168869
6456,26.802715
6457,26.687613
6458,26.286404
6459,26.268085
6460,26.196465
6461,25.541397
6462,25.729778
6463,25.590183
6464,25.578289
6465,25.41541
6466,24.951052
6467,24.865173
6468,24.931751
6469,24.70382
6470,25.030418
6471,24.6394
6472,24.980453
6473,24.432476
6474,24.261127
6475,24.237652
6476,23.703201
6477,23.904518
6478,23.504513
6479,23.240227
6480,23.27707
6481,23.941076
6482,23.875282
6483,23.646484
6484,23.16673
6485,23.322887
6486,22.873367
6487,22.798782
6488,22.33535
6489,21.832386
6490,21.446165
6491,20.959255
6492,20.550758
6493,20.321798
6494,20.004816
6495,20.15635
6496,20.149948
6497,20.00861
6498,19.575138
6499,19.594385
